OrderLineID,OrderID,ProductID,Quantity,UnitPrice,UnitCostAtSale,DiscountAmount,CreatedAt,ModifiedAt
73597,O0024742,P0158,1,6117.62,4236.38,0.00,2026-01-15 16:16:44,2026-01-15 18:27:44
73598,O0024743,P0041,2,2491.87,1988.62,0.00,2025-08-29 14:00:31,2025-08-29 15:35:31
73599,O0024743,P0021,1,1673.45,1407.79,0.00,2025-08-29 14:00:31,2025-08-29 14:23:31
73600,O0024743,P0260,1,3687.52,2729.84,184.38,2025-08-29 14:00:31,2025-08-29 15:45:31
73601,O0024744,P0115,2,3296.55,2580.15,0.00,2024-06-16 12:12:59,2024-06-16 12:34:59
73602,O0024744,P0228,1,15037.49,12727.15,0.00,2024-06-16 12:12:59,2024-06-16 12:35:59
73603,O0024744,P0314,1,10886.38,7627.96,0.00,2024-06-16 12:12:59,2024-06-16 14:47:59
73604,O0024745,P0268,1,6242.26,5157.52,0.00,2024-03-18 15:57:31,2024-03-18 17:01:31
73605,O0024745,P0301,2,54714.10,46136.27,0.00,2024-03-18 15:57:31,2024-03-18 18:56:31
73606,O0024745,P0118,4,5144.38,3790.17,0.00,2024-03-18 15:57:31,2024-03-18 15:59:31
73607,O0024745,P0129,1,12795.71,10697.59,0.00,2024-03-18 15:57:31,2024-03-18 17:43:31
73608,O0024746,P0168,1,2768.79,2084.30,415.32,2024-01-22 14:37:36,2024-01-22 17:18:36
73609,O0024747,P0109,1,59493.59,47004.55,5949.36,2024-11-15 14:37:05,2024-11-15 16:04:05
73610,O0024747,P0158,2,5005.58,3786.32,1501.67,2024-11-15 14:37:05,2024-11-15 16:21:05
73611,O0024748,P0283,2,354.61,281.25,70.92,2024-01-14 19:11:17,2024-01-14 19:33:17
73612,O0024748,P0008,1,641.56,504.66,0.00,2024-01-14 19:11:17,2024-01-14 20:21:17
73613,O0024748,P0288,2,1958.77,1593.38,0.00,2024-01-14 19:11:17,2024-01-14 21:58:17
73614,O0024749,P0024,2,2849.31,2010.34,0.00,2025-03-01 16:43:21,2025-03-01 17:26:21
73615,O0024749,P0123,1,1425.34,1256.22,213.80,2025-03-01 16:43:21,2025-03-01 19:17:21
73616,O0024749,P0013,1,62868.96,46948.17,3143.45,2025-03-01 16:43:21,2025-03-01 16:44:21
73617,O0024749,P0005,1,35612.67,30995.66,1780.63,2025-03-01 16:43:21,2025-03-01 19:20:21
73618,O0024750,P0015,1,53078.67,38933.51,0.00,2026-07-20 18:31:50,2026-07-20 20:23:50
73619,O0024750,P0193,3,35067.78,27080.33,0.00,2026-07-20 18:31:50,2026-07-20 19:46:50
73620,O0024750,P0114,1,6605.18,5285.13,0.00,2026-07-20 18:31:50,2026-07-20 18:34:50
73621,O0024750,P0010,1,28147.71,21699.21,0.00,2026-07-20 18:31:50,2026-07-20 20:11:50
73622,O0024751,P0233,1,4130.30,3791.61,413.03,2025-04-18 20:14:47,2025-04-18 23:00:47
73623,O0024751,P0266,1,21735.28,16821.92,0.00,2025-04-18 20:14:47,2025-04-18 20:15:47
73624,O0024751,P0038,1,8489.30,6803.45,0.00,2025-04-18 20:14:47,2025-04-18 21:12:47
73625,O0024752,P0060,1,15205.11,13032.84,2280.77,2025-03-18 21:02:59,2025-03-18 23:16:59
73626,O0024752,P0062,1,16132.58,12018.49,0.00,2025-03-18 21:02:59,2025-03-18 21:03:59
73627,O0024752,P0186,2,10391.78,7732.05,0.00,2025-03-18 21:02:59,2025-03-18 22:54:59
73628,O0024752,P0018,2,4943.98,4129.12,0.00,2025-03-18 21:02:59,2025-03-18 23:59:59
73629,O0024753,P0019,2,3168.27,2572.13,0.00,2024-03-06 16:13:15,2024-03-06 18:16:15
73630,O0024753,P0129,1,12521.54,10563.43,0.00,2024-03-06 16:13:15,2024-03-06 18:51:15
73631,O0024753,P0128,1,2214.02,1631.39,0.00,2024-03-06 16:13:15,2024-03-06 17:10:15
73632,O0024753,P0067,2,2878.68,2427.01,287.87,2024-03-06 16:13:15,2024-03-06 17:41:15
73633,O0024754,P0222,1,37323.02,30495.61,0.00,2026-06-28 20:35:30,2026-06-28 21:21:30
73634,O0024754,P0302,3,44101.40,37106.38,13230.42,2026-06-28 20:35:30,2026-06-28 20:53:30
73635,O0024754,P0041,1,2699.93,2297.81,0.00,2026-06-28 20:35:30,2026-06-28 21:29:30
73636,O0024755,P0217,3,38118.56,34279.61,0.00,2026-07-12 21:25:05,2026-07-12 21:25:05
73637,O0024755,P0296,3,2026.95,1704.50,304.04,2026-07-12 21:25:05,2026-07-12 22:57:05
73638,O0024755,P0199,1,15967.05,12873.68,0.00,2026-07-12 21:25:05,2026-07-12 23:26:05
73639,O0024756,P0016,1,6297.78,4822.16,0.00,2024-04-24 19:21:55,2024-04-24 21:39:55
73640,O0024756,P0235,1,2132.76,1686.13,0.00,2024-04-24 19:21:55,2024-04-24 21:05:55
73641,O0024757,P0027,2,6331.63,5789.31,1266.33,2025-11-09 20:43:37,2025-11-09 21:53:37
73642,O0024758,P0072,1,4979.15,3600.37,0.00,2026-06-10 20:35:31,2026-06-10 22:39:31
73643,O0024758,P0178,1,46082.41,34922.39,0.00,2026-06-10 20:35:31,2026-06-10 23:24:31
73644,O0024758,P0009,2,71105.71,52761.83,0.00,2026-06-10 20:35:31,2026-06-10 21:13:31
73645,O0024758,P0144,3,2546.93,1936.96,0.00,2026-06-10 20:35:31,2026-06-10 23:08:31
73646,O0024759,P0170,1,16467.11,11805.64,0.00,2025-03-10 19:29:15,2025-03-10 19:34:15
73647,O0024759,P0129,1,14674.24,12198.61,0.00,2025-03-10 19:29:15,2025-03-10 22:27:15
73648,O0024760,P0177,1,71268.17,56368.41,0.00,2026-01-12 15:19:54,2026-01-12 18:04:54
73649,O0024760,P0170,1,17524.20,12977.04,0.00,2026-01-12 15:19:54,2026-01-12 18:07:54
73650,O0024761,P0299,1,53098.93,40051.86,0.00,2026-01-26 11:57:41,2026-01-26 14:10:41
73651,O0024761,P0223,1,8719.65,6106.42,0.00,2026-01-26 11:57:41,2026-01-26 14:43:41
73652,O0024761,P0180,2,9097.32,6525.37,0.00,2026-01-26 11:57:41,2026-01-26 13:18:41
73653,O0024762,P0088,1,1672.53,1294.38,334.51,2025-01-27 16:49:22,2025-01-27 17:48:22
73654,O0024762,P0016,2,6674.73,5133.03,0.00,2025-01-27 16:49:22,2025-01-27 17:23:22
73655,O0024762,P0283,1,393.03,318.25,0.00,2025-01-27 16:49:22,2025-01-27 17:35:22
73656,O0024763,P0063,1,32972.13,22934.56,4945.82,2026-04-13 20:16:10,2026-04-13 22:40:10
73657,O0024763,P0312,1,921.50,658.40,92.15,2026-04-13 20:16:10,2026-04-13 21:13:10
73658,O0024763,P0083,3,37713.41,30546.37,0.00,2026-04-13 20:16:10,2026-04-13 20:56:10
73659,O0024763,P0238,2,12258.77,10945.09,3677.63,2026-04-13 20:16:10,2026-04-13 21:20:10
73660,O0024764,P0210,3,8911.57,6282.70,0.00,2025-06-23 19:22:03,2025-06-23 21:35:03
73661,O0024764,P0176,3,1285.10,1006.17,0.00,2025-06-23 19:22:03,2025-06-23 21:46:03
73662,O0024765,P0111,3,27811.86,23460.00,0.00,2026-07-25 19:48:15,2026-07-25 22:24:15
73663,O0024765,P0235,4,2990.12,2264.91,0.00,2026-07-25 19:48:15,2026-07-25 22:45:15
73664,O0024765,P0086,1,20896.15,17206.84,2089.62,2026-07-25 19:48:15,2026-07-25 19:49:15
73665,O0024765,P0248,1,3036.75,2255.74,455.51,2026-07-25 19:48:15,2026-07-25 22:04:15
73666,O0024765,P0279,2,20559.90,15372.23,0.00,2026-07-25 19:48:15,2026-07-25 22:25:15
73667,O0024766,P0123,1,1332.92,1164.07,199.94,2024-06-14 15:15:51,2024-06-14 16:59:51
73668,O0024766,P0148,1,11672.98,9862.66,0.00,2024-06-14 15:15:51,2024-06-14 17:34:51
73669,O0024766,P0290,3,4065.10,2942.88,1219.53,2024-06-14 15:15:51,2024-06-14 17:14:51
73670,O0024767,P0105,1,39392.25,30344.60,0.00,2024-02-24 18:54:51,2024-02-24 20:25:51
73671,O0024767,P0135,1,9298.46,6796.30,0.00,2024-02-24 18:54:51,2024-02-24 21:07:51
73672,O0024767,P0083,1,28880.35,23194.20,1444.02,2024-02-24 18:54:51,2024-02-24 19:03:51
73673,O0024767,P0065,1,4704.99,3568.22,0.00,2024-02-24 18:54:51,2024-02-24 21:52:51
73674,O0024768,P0001,1,53425.39,44025.76,0.00,2024-09-05 20:57:35,2024-09-05 22:45:35
73675,O0024768,P0123,1,1385.50,1175.25,69.28,2024-09-05 20:57:35,2024-09-05 23:14:35
73676,O0024768,P0109,1,58394.99,47517.27,0.00,2024-09-05 20:57:35,2024-09-05 21:44:35
73677,O0024769,P0085,1,61246.48,43311.63,6124.65,2024-01-08 19:40:34,2024-01-08 19:49:34
73678,O0024769,P0290,2,3952.61,2775.99,0.00,2024-01-08 19:40:34,2024-01-08 21:31:34
73679,O0024769,P0121,1,39619.50,30399.93,0.00,2024-01-08 19:40:34,2024-01-08 22:32:34
73680,O0024769,P0307,1,3080.38,2525.12,462.06,2024-01-08 19:40:34,2024-01-08 21:45:34
73681,O0024769,P0027,1,5221.64,4412.31,0.00,2024-01-08 19:40:34,2024-01-08 21:31:34
73682,O0024770,P0079,2,10141.71,8522.73,1014.17,2024-05-02 12:47:08,2024-05-02 14:03:08
73683,O0024771,P0208,1,5171.52,3709.81,258.58,2024-10-12 10:58:41,2024-10-12 12:40:41
73684,O0024771,P0251,1,30487.37,24468.67,1524.37,2024-10-12 10:58:41,2024-10-12 11:55:41
73685,O0024771,P0140,2,3296.34,2644.74,0.00,2024-10-12 10:58:41,2024-10-12 12:38:41
73686,O0024771,P0041,1,2170.46,1787.43,434.09,2024-10-12 10:58:41,2024-10-12 12:22:41
73687,O0024772,P0047,1,9274.20,7070.04,0.00,2024-06-10 18:19:16,2024-06-10 20:39:16
73688,O0024772,P0162,1,11143.97,9390.12,0.00,2024-06-10 18:19:16,2024-06-10 20:51:16
73689,O0024773,P0240,4,4268.90,3448.05,0.00,2024-10-08 20:50:03,2024-10-08 20:54:03
73690,O0024773,P0216,1,2043.00,1480.22,0.00,2024-10-08 20:50:03,2024-10-08 21:38:03
73691,O0024773,P0280,2,4480.32,3844.65,0.00,2024-10-08 20:50:03,2024-10-08 23:38:03
73692,O0024774,P0046,1,15222.69,12861.66,0.00,2024-08-05 17:54:14,2024-08-05 20:00:14
73693,O0024774,P0028,2,10018.28,8215.35,0.00,2024-08-05 17:54:14,2024-08-05 20:24:14
73694,O0024774,P0015,1,41724.50,32133.55,2086.22,2024-08-05 17:54:14,2024-08-05 18:04:14
73695,O0024774,P0198,1,32573.69,26198.30,0.00,2024-08-05 17:54:14,2024-08-05 19:53:14
73696,O0024774,P0033,2,26312.69,21882.04,0.00,2024-08-05 17:54:14,2024-08-05 20:40:14
73697,O0024775,P0203,2,29764.38,21097.86,8929.31,2024-05-07 16:52:26,2024-05-07 18:33:26
73698,O0024775,P0214,1,11296.27,10225.09,0.00,2024-05-07 16:52:26,2024-05-07 18:35:26
73699,O0024775,P0209,2,1178.57,1036.25,0.00,2024-05-07 16:52:26,2024-05-07 17:54:26
73700,O0024776,P0157,1,13279.74,11600.64,0.00,2025-01-12 21:15:06,2025-01-12 22:26:06
73701,O0024777,P0029,3,7507.99,6149.83,0.00,2024-02-04 18:54:57,2024-02-04 19:03:57
73702,O0024777,P0298,1,9906.34,8163.35,0.00,2024-02-04 18:54:57,2024-02-04 20:49:57
73703,O0024778,P0062,1,14072.85,10679.90,2110.93,2024-03-11 21:37:25,2024-03-11 22:02:25
73704,O0024778,P0096,1,1670.85,1302.52,83.54,2024-03-11 21:37:25,2024-03-11 21:54:25
73705,O0024778,P0236,3,1188.49,921.63,0.00,2024-03-11 21:37:25,2024-03-12 00:29:25
73706,O0024778,P0089,1,2151.20,1738.06,0.00,2024-03-11 21:37:25,2024-03-11 21:45:25
73707,O0024779,P0105,1,44270.73,34312.82,0.00,2025-01-13 11:16:32,2025-01-13 13:59:32
73708,O0024779,P0112,1,7349.21,5268.14,0.00,2025-01-13 11:16:32,2025-01-13 11:51:32
73709,O0024779,P0072,1,4185.24,3086.58,418.52,2025-01-13 11:16:32,2025-01-13 13:59:32
73710,O0024780,P0142,1,11169.65,8709.80,558.48,2024-01-16 17:58:12,2024-01-16 20:22:12
73711,O0024780,P0309,2,4104.61,3371.47,0.00,2024-01-16 17:58:12,2024-01-16 19:45:12
73712,O0024780,P0091,2,2583.96,1915.19,0.00,2024-01-16 17:58:12,2024-01-16 20:25:12
73713,O0024781,P0087,3,54292.91,40406.66,0.00,2025-12-29 20:12:11,2025-12-29 21:01:11
73714,O0024781,P0053,2,26565.80,22807.20,0.00,2025-12-29 20:12:11,2025-12-29 20:49:11
73715,O0024781,P0155,2,29189.98,22614.15,5838.00,2025-12-29 20:12:11,2025-12-29 23:11:11
73716,O0024782,P0217,1,35244.10,29123.79,0.00,2025-05-23 20:53:07,2025-05-23 22:41:07
73717,O0024782,P0027,1,5934.67,5342.31,0.00,2025-05-23 20:53:07,2025-05-23 23:44:07
73718,O0024783,P0162,1,10593.44,9273.69,0.00,2024-02-15 15:48:43,2024-02-15 16:14:43
73719,O0024783,P0253,3,42514.69,31799.70,0.00,2024-02-15 15:48:43,2024-02-15 16:57:43
73720,O0024783,P0179,1,31122.32,22982.37,0.00,2024-02-15 15:48:43,2024-02-15 15:51:43
73721,O0024783,P0214,2,10802.00,9842.83,0.00,2024-02-15 15:48:43,2024-02-15 18:16:43
73722,O0024783,P0314,1,10036.05,7213.53,501.80,2024-02-15 15:48:43,2024-02-15 17:49:43
73723,O0024784,P0066,1,6836.71,5655.27,1367.34,2025-06-22 16:38:26,2025-06-22 18:35:26
73724,O0024784,P0166,3,2233.61,1732.31,0.00,2025-06-22 16:38:26,2025-06-22 18:42:26
73725,O0024784,P0291,1,4632.36,3931.36,0.00,2025-06-22 16:38:26,2025-06-22 18:59:26
73726,O0024784,P0008,2,772.06,617.13,0.00,2025-06-22 16:38:26,2025-06-22 18:50:26
73727,O0024785,P0063,2,31542.02,22381.73,0.00,2026-03-27 20:18:34,2026-03-27 22:24:34
73728,O0024785,P0169,1,57803.37,45051.26,0.00,2026-03-27 20:18:34,2026-03-27 21:46:34
73729,O0024786,P0100,1,10212.48,7559.44,0.00,2024-01-22 18:59:16,2024-01-22 19:42:16
73730,O0024786,P0044,3,189.45,138.49,28.42,2024-01-22 18:59:16,2024-01-22 19:36:16
73731,O0024786,P0179,1,32416.31,22516.35,0.00,2024-01-22 18:59:16,2024-01-22 19:44:16
73732,O0024786,P0252,1,14486.82,11500.07,2897.36,2024-01-22 18:59:16,2024-01-22 21:08:16
73733,O0024787,P0037,1,45987.48,35009.62,0.00,2026-07-14 21:31:27,2026-07-14 21:32:27
73734,O0024787,P0028,1,12782.73,10394.32,639.14,2026-07-14 21:31:27,2026-07-14 22:38:27
73735,O0024787,P0216,4,2416.42,1919.49,0.00,2026-07-14 21:31:27,2026-07-15 00:29:27
73736,O0024787,P0260,2,4277.03,3039.90,0.00,2026-07-14 21:31:27,2026-07-14 22:49:27
73737,O0024788,P0253,2,44754.68,33811.32,0.00,2024-06-13 12:24:45,2024-06-13 14:37:45
73738,O0024788,P0063,1,25526.83,17784.87,0.00,2024-06-13 12:24:45,2024-06-13 15:13:45
73739,O0024788,P0019,1,3142.73,2715.21,471.41,2024-06-13 12:24:45,2024-06-13 13:00:45
73740,O0024788,P0010,1,22192.73,16816.46,1109.64,2024-06-13 12:24:45,2024-06-13 12:47:45
73741,O0024789,P0058,1,15271.43,11020.52,763.57,2026-05-09 21:20:21,2026-05-09 23:32:21
73742,O0024789,P0078,1,26637.35,22026.66,0.00,2026-05-09 21:20:21,2026-05-10 00:19:21
73743,O0024789,P0024,1,3166.89,2305.80,0.00,2026-05-09 21:20:21,2026-05-09 22:08:21
73744,O0024790,P0072,1,3870.70,2734.12,0.00,2024-04-11 18:48:50,2024-04-11 20:44:50
73745,O0024790,P0189,1,669.71,544.72,66.97,2024-04-11 18:48:50,2024-04-11 19:15:50
73746,O0024790,P0211,1,3425.00,2650.05,342.50,2024-04-11 18:48:50,2024-04-11 18:49:50
73747,O0024790,P0135,1,9165.50,6887.60,0.00,2024-04-11 18:48:50,2024-04-11 20:04:50
73748,O0024790,P0184,2,6543.91,4534.27,0.00,2024-04-11 18:48:50,2024-04-11 18:53:50
73749,O0024791,P0104,2,1764.00,1430.12,0.00,2024-09-05 20:29:49,2024-09-05 21:08:49
73750,O0024791,P0305,1,2893.97,2571.82,578.79,2024-09-05 20:29:49,2024-09-05 21:47:49
73751,O0024791,P0126,1,23268.37,19403.99,1163.42,2024-09-05 20:29:49,2024-09-05 22:29:49
73752,O0024792,P0223,1,6802.67,4670.67,0.00,2024-02-11 16:13:18,2024-02-11 17:26:18
73753,O0024792,P0251,2,27257.67,21452.70,5451.53,2024-02-11 16:13:18,2024-02-11 16:52:18
73754,O0024793,P0134,1,12339.82,8679.52,0.00,2025-09-27 14:15:27,2025-09-27 16:33:27
73755,O0024793,P0125,1,42206.95,29515.82,0.00,2025-09-27 14:15:27,2025-09-27 16:18:27
73756,O0024793,P0063,1,29311.94,21386.01,0.00,2025-09-27 14:15:27,2025-09-27 15:30:27
73757,O0024793,P0094,1,6578.42,4761.46,0.00,2025-09-27 14:15:27,2025-09-27 15:21:27
73758,O0024793,P0314,1,12155.37,9009.34,0.00,2025-09-27 14:15:27,2025-09-27 15:51:27
73759,O0024794,P0247,1,10259.09,7935.12,0.00,2026-01-12 15:48:33,2026-01-12 18:19:33
73760,O0024794,P0235,2,2753.93,2119.80,1101.57,2026-01-12 15:48:33,2026-01-12 15:54:33
73761,O0024794,P0261,3,4737.13,3474.18,0.00,2026-01-12 15:48:33,2026-01-12 17:48:33
73762,O0024795,P0187,1,596.82,443.59,0.00,2024-02-19 19:36:02,2024-02-19 22:23:02
73763,O0024795,P0089,1,2199.88,1633.17,0.00,2024-02-19 19:36:02,2024-02-19 21:48:02
73764,O0024795,P0275,1,39036.68,34239.56,0.00,2024-02-19 19:36:02,2024-02-19 22:20:02
73765,O0024795,P0036,1,18348.44,14188.33,0.00,2024-02-19 19:36:02,2024-02-19 20:43:02
73766,O0024796,P0112,1,8014.33,5748.10,0.00,2025-09-11 15:40:57,2025-09-11 16:05:57
73767,O0024796,P0315,1,2085.31,1588.74,417.06,2025-09-11 15:40:57,2025-09-11 18:02:57
73768,O0024796,P0138,4,1250.35,983.31,750.21,2025-09-11 15:40:57,2025-09-11 17:27:57
73769,O0024796,P0210,1,9188.86,6397.62,459.44,2025-09-11 15:40:57,2025-09-11 18:36:57
73770,O0024797,P0318,1,41536.58,34130.92,0.00,2026-07-08 19:58:24,2026-07-08 21:58:24
73771,O0024797,P0310,2,10714.91,9638.21,0.00,2026-07-08 19:58:24,2026-07-08 22:45:24
73772,O0024797,P0155,3,30613.50,23484.84,18368.10,2026-07-08 19:58:24,2026-07-08 21:16:24
73773,O0024797,P0171,1,6258.86,5120.45,312.94,2026-07-08 19:58:24,2026-07-08 22:28:24
73774,O0024798,P0150,2,36828.23,31738.22,7365.65,2026-07-07 20:30:30,2026-07-07 21:06:30
73775,O0024798,P0117,3,1983.68,1795.89,0.00,2026-07-07 20:30:30,2026-07-07 21:03:30
73776,O0024798,P0272,1,2157.38,1698.30,0.00,2026-07-07 20:30:30,2026-07-07 21:02:30
73777,O0024798,P0155,1,31208.83,24146.73,0.00,2026-07-07 20:30:30,2026-07-07 22:55:30
73778,O0024799,P0014,3,23807.11,21612.57,0.00,2026-03-16 14:16:48,2026-03-16 16:34:48
73779,O0024800,P0035,1,11527.33,9001.38,2305.47,2024-11-16 14:04:58,2024-11-16 14:11:58
73780,O0024800,P0148,1,12153.44,10950.41,2430.69,2024-11-16 14:04:58,2024-11-16 16:10:58
73781,O0024800,P0138,2,1169.72,839.54,0.00,2024-11-16 14:04:58,2024-11-16 14:35:58
73782,O0024800,P0164,1,3578.36,2627.33,0.00,2024-11-16 14:04:58,2024-11-16 16:02:58
73783,O0024801,P0190,1,17468.98,14091.80,0.00,2024-07-18 17:57:50,2024-07-18 20:06:50
73784,O0024801,P0176,1,1172.88,863.98,0.00,2024-07-18 17:57:50,2024-07-18 19:04:50
73785,O0024801,P0217,1,31611.73,26252.39,0.00,2024-07-18 17:57:50,2024-07-18 19:55:50
73786,O0024802,P0009,1,62142.46,44271.07,0.00,2025-01-25 17:39:42,2025-01-25 19:35:42
73787,O0024802,P0135,1,10140.42,8116.02,0.00,2025-01-25 17:39:42,2025-01-25 18:23:42
73788,O0024802,P0022,1,4649.99,3285.14,0.00,2025-01-25 17:39:42,2025-01-25 20:16:42
73789,O0024803,P0268,1,7202.70,5799.01,720.27,2025-06-20 13:28:31,2025-06-20 15:59:31
73790,O0024803,P0025,2,51414.00,36333.33,0.00,2025-06-20 13:28:31,2025-06-20 16:16:31
73791,O0024803,P0035,1,12899.34,9694.97,2579.87,2025-06-20 13:28:31,2025-06-20 13:45:31
73792,O0024803,P0252,1,17319.81,13824.07,0.00,2025-06-20 13:28:31,2025-06-20 15:47:31
73793,O0024803,P0095,1,24431.78,18305.99,2443.18,2025-06-20 13:28:31,2025-06-20 13:59:31
73794,O0024804,P0034,1,33107.83,23943.31,0.00,2026-02-19 18:08:13,2026-02-19 19:16:13
73795,O0024804,P0110,2,41155.71,33070.27,0.00,2026-02-19 18:08:13,2026-02-19 20:39:13
73796,O0024804,P0302,1,42958.90,35688.71,4295.89,2026-02-19 18:08:13,2026-02-19 20:57:13
73797,O0024805,P0008,1,715.40,568.31,0.00,2024-12-19 19:17:02,2024-12-19 21:44:02
73798,O0024805,P0207,1,43688.00,32070.34,4368.80,2024-12-19 19:17:02,2024-12-19 21:37:02
73799,O0024806,P0292,1,9561.87,7957.46,956.19,2024-09-24 20:44:37,2024-09-24 21:04:37
73800,O0024806,P0237,1,6283.36,5110.74,0.00,2024-09-24 20:44:37,2024-09-24 21:55:37
73801,O0024807,P0295,4,17542.08,13386.66,3508.42,2025-01-22 10:44:35,2025-01-22 12:57:35
73802,O0024808,P0013,4,66922.96,48460.77,0.00,2025-07-03 16:10:57,2025-07-03 19:06:57
73803,O0024808,P0171,4,5720.26,4646.88,2288.10,2025-07-03 16:10:57,2025-07-03 17:15:57
73804,O0024808,P0295,2,18274.82,13655.74,3654.96,2025-07-03 16:10:57,2025-07-03 17:33:57
73805,O0024809,P0169,2,52498.98,41745.64,0.00,2025-08-12 17:17:52,2025-08-12 19:04:52
73806,O0024809,P0248,2,2731.03,1951.18,0.00,2025-08-12 17:17:52,2025-08-12 20:16:52
73807,O0024810,P0273,1,14735.98,11867.08,0.00,2024-05-18 12:31:21,2024-05-18 12:42:21
73808,O0024810,P0267,2,2739.35,2079.38,821.80,2024-05-18 12:31:21,2024-05-18 13:57:21
73809,O0024810,P0215,2,12786.11,11204.52,3835.83,2024-05-18 12:31:21,2024-05-18 14:21:21
73810,O0024810,P0293,2,23960.11,16666.41,0.00,2024-05-18 12:31:21,2024-05-18 14:38:21
73811,O0024810,P0054,1,14252.95,11691.02,1425.30,2024-05-18 12:31:21,2024-05-18 13:01:21
73812,O0024811,P0140,2,3274.82,2695.60,327.48,2024-11-16 17:56:19,2024-11-16 20:41:19
73813,O0024811,P0014,1,20133.68,17470.38,1006.68,2024-11-16 17:56:19,2024-11-16 19:49:19
73814,O0024811,P0112,1,7168.34,5207.44,716.83,2024-11-16 17:56:19,2024-11-16 20:01:19
73815,O0024811,P0045,1,3022.51,2387.46,453.38,2024-11-16 17:56:19,2024-11-16 19:34:19
73816,O0024811,P0010,1,23708.57,17538.30,2370.86,2024-11-16 17:56:19,2024-11-16 19:27:19
73817,O0024812,P0299,1,52394.09,38950.65,0.00,2026-02-20 21:47:08,2026-02-20 23:04:08
73818,O0024812,P0167,2,14257.80,11118.74,0.00,2026-02-20 21:47:08,2026-02-21 00:01:08
73819,O0024813,P0293,1,29080.54,20604.71,2908.05,2025-12-15 14:51:08,2025-12-15 16:00:08
73820,O0024813,P0269,2,18881.16,15665.18,0.00,2025-12-15 14:51:08,2025-12-15 15:37:08
73821,O0024813,P0001,1,62594.64,50040.93,0.00,2025-12-15 14:51:08,2025-12-15 16:47:08
73822,O0024814,P0052,2,10778.24,8060.77,0.00,2024-04-19 17:59:43,2024-04-19 18:43:43
73823,O0024814,P0184,1,6496.29,4458.86,0.00,2024-04-19 17:59:43,2024-04-19 18:42:43
73824,O0024814,P0142,4,11280.56,8775.89,0.00,2024-04-19 17:59:43,2024-04-19 20:37:43
73825,O0024815,P0210,2,9111.06,6191.99,0.00,2025-07-12 16:25:55,2025-07-12 17:28:55
73826,O0024815,P0164,3,3757.96,2885.82,0.00,2025-07-12 16:25:55,2025-07-12 17:13:55
73827,O0024815,P0064,3,3223.09,2392.07,0.00,2025-07-12 16:25:55,2025-07-12 17:31:55
73828,O0024815,P0318,1,35609.41,32146.18,0.00,2025-07-12 16:25:55,2025-07-12 18:22:55
73829,O0024815,P0174,1,30244.48,24128.86,0.00,2025-07-12 16:25:55,2025-07-12 18:42:55
73830,O0024816,P0246,2,9093.29,7275.14,909.33,2024-11-07 12:11:22,2024-11-07 14:19:22
73831,O0024816,P0027,2,5641.26,4949.03,0.00,2024-11-07 12:11:22,2024-11-07 13:24:22
73832,O0024816,P0081,4,36249.59,28786.40,0.00,2024-11-07 12:11:22,2024-11-07 12:22:22
73833,O0024816,P0303,1,12177.62,9208.03,0.00,2024-11-07 12:11:22,2024-11-07 13:52:22
73834,O0024817,P0068,3,3058.97,2700.02,0.00,2025-04-03 11:41:42,2025-04-03 13:31:42
73835,O0024818,P0100,2,12761.34,9362.02,0.00,2025-10-02 13:36:16,2025-10-02 15:41:16
73836,O0024818,P0116,3,4572.24,3269.77,0.00,2025-10-02 13:36:16,2025-10-02 15:47:16
73837,O0024818,P0013,1,69485.03,49815.65,6948.50,2025-10-02 13:36:16,2025-10-02 14:53:16
73838,O0024819,P0083,2,32289.37,28683.42,0.00,2025-05-19 17:35:53,2025-05-19 20:32:53
73839,O0024819,P0070,2,9054.83,7521.45,0.00,2025-05-19 17:35:53,2025-05-19 17:49:53
73840,O0024819,P0259,1,463.60,340.99,69.54,2025-05-19 17:35:53,2025-05-19 19:22:53
73841,O0024819,P0186,2,11111.26,8107.60,1111.13,2025-05-19 17:35:53,2025-05-19 18:36:53
73842,O0024819,P0284,1,3066.04,2427.65,459.91,2025-05-19 17:35:53,2025-05-19 18:08:53
73843,O0024820,P0256,1,4017.74,3114.30,200.89,2025-06-07 20:26:15,2025-06-07 21:25:15
73844,O0024820,P0138,2,1196.64,941.21,0.00,2025-06-07 20:26:15,2025-06-07 20:46:15
73845,O0024821,P0201,1,57142.68,48424.41,0.00,2025-06-01 13:30:42,2025-06-01 14:43:42
73846,O0024821,P0164,4,3678.15,2898.02,0.00,2025-06-01 13:30:42,2025-06-01 14:44:42
73847,O0024821,P0286,3,13552.92,10611.14,4065.88,2025-06-01 13:30:42,2025-06-01 15:13:42
73848,O0024822,P0022,1,4684.93,3245.50,468.49,2024-10-01 17:13:27,2024-10-01 18:54:27
73849,O0024822,P0005,1,35094.37,29708.66,0.00,2024-10-01 17:13:27,2024-10-01 17:52:27
73850,O0024823,P0088,1,1858.85,1353.66,0.00,2025-10-14 21:33:14,2025-10-14 21:36:14
73851,O0024823,P0066,1,6890.84,6117.80,689.08,2025-10-14 21:33:14,2025-10-15 00:02:14
73852,O0024823,P0047,1,11064.23,8559.02,0.00,2025-10-14 21:33:14,2025-10-15 00:09:14
73853,O0024824,P0058,2,12651.82,9510.77,0.00,2024-11-15 13:45:54,2024-11-15 14:39:54
